#taxa	84B.R1.48H	84B.R2.48H	84B.S1.48H	84B.S2.48H	84B.NC.48H	21B.R1.48H	21B.R2.48H	21B.S1.48H	21B.S2.48H	21B.NC.48H	73B.R1.48H	73B.R2.48H	73B.S1.48H	73B.S2.48H	73B.NC..48H	21A.R1.48H	21A.R2.48H	21A.S1.48H	21A.S2.48H	21A.NC.48H	66A.R1.48H	66A.R2.48H	66A.S1.48H	66A.S2.48H	66A.NC.48H	41B.R1.48H	41B.R2.48H	41B.S1.48H	41B.S2.48H	41B.NC.48H	50B.R1.48H	50B.R2.48H	50B.S1.48H	50B.S2.48H	50B.NC.48H	67A.R2.48H	67A.S1.48H	67A.S2.48H	67A.NC.48H	92A.R1.48H	92A.R2.48H	92A.S1.48H	92A.S2.48H	92A.NC.48H	92B.R1.48H	92B.R2.48H	92B.S1.48H	92B.S2.48H	92B.NC.48H	161A.R1.48H	161A.R2.48H	161A.S1.48H	161A.S2.48H	161A.NC.48H	66B.R1.48H	66B.R2.48H	66B.S1.48H	66B.S2.48H	66B.NC.48H	123A.R1.48H	123A.R2.48H	123A.S1.48H	123A.S2.48H	123A.NC.48H	58B.R1.48H	58B.R2.48H	58B.S1.48H	58B.S2.48H	58B.NC.48H	137B.R1.48H	137B.R2.48H	137B.S1.48H	137B.S2.48H	137B.NC.48H	276B.R1.48H	276B.R2.48H	276B.S1.48H	276B.S2.48H	276B.NC.48H	123B.R1.48H	123B.R2.48H	123B.S1.48H	123B.S2.48H	123B.NC.48H	116A.R1.48H	116A.R2.48H	116A.S1.48H	116A.S2.48H	116A.NC.48H	239B.R1.48H	239B.R2.48H	239B.S1.48H	239B.S2.48H	239B.NC.48H	MediaControl	176A.R1.48H	176A.R2.48H	176A.S1.48H	176A.S2.48H	176A.NC.48H	276A.R1.48H	276A.R2.48H	276A.S1.48H	276A.S2.48H	276A.NC.48H	84A.R1.48H	84A.R2.48H	84A.S1.48H	84A.S2.48H	84A.NC.48H	58A.R1.48H	58A.R2.48H	58A.S1.48H	58A.S2.48H	58A.NC.48H	137A.R1.48H	137A.S1.48H	137A.S2.48H	137A.NC.48H	41A.R1.48H	41A.R2.48H	41A.S1.48H	41A.S2.48H	41A.NC.48H	161B.R1.48H	161B.R2.48H	161B.S1.48H	161B.S2.48H	161B.NC.48H	73A.R1.48H	73A.R2.48H	73A.S1.48H	73A.S2.48H	73A.NC.48H	50A.R1.48H	50A.R2.48H	50A.S1.48H	50A.S2.48H	50A.NC.48H	116B.R1.48H	116B.R2.48H	116B.S1.48H	116B.S2.48H	116B.NC.48H	176B.R1.48H	176B.R2.48H	176B.S1.48H	176B.S2.48H	176B.NC.48H	239A.R1.48H	239A.R2.48H	239A.S1.48H	239A.S2.48H	239A.NC.48H	67B.R1.48H	67B.R2.48H	67B.S1.48H	67B.S2.48H	67B.NC.48H	161A.R1.0H	161A.R2.0H	161A.S1.0H	161A.S2.0H	161A.NC.0H	239A.R1.0H	239A.R2.0H	239A.S1.0H	239A.S2.0H	239A.NC.0H	116A.R1.0H	116A.R2.0H	116A.S1.0H	116A.S2.0H	116A.NC.0H	137B.R1.0H	137B.R2.0H	137B.S1.0H	137B.S2.0H	137B.NC.0H	67A.R1.0H	67A.R2.0H	67A.S1.0H	67A.S2.0H	67A.NC.0H	73B.R1.0H	73B.R2.0H	73B.S1.0H	73B.S2.0H	73.NC.0H	MediaControl48h	58B.R1.0H	58B.R2.0H	58B.S1.0H	58B.S2.0H	58B.NC.0H	67B.R1.0H	67B.R2.0H	67B.S1.0H	67B.S2.0H	67B.NC.0H	92A.R1.0H	92A.R2.0H	92A.S1.0H	92A.S2.0H	92A.NC.0H	176A.R1.0H	176A.R2.0H	176A.S1.0H	176A.S2.0H	176A.NC.0H	137A.R1.0H	137A.R2.0H	137A.S1.0H	137A.S2.0H	137A.NC.0H	41A.R1.0H	41A.R2.0H	41A.S1.0H	41A.S2.0H	41A.NC.40H	50A.R1.0H	50A.R2.0H	50A.S1.0H	50A.S2.0H	50A.NC.0H	58A.R1.0H	58A.R2.0H	58A.S1.0H	58A.S2.0H	58A.NC.0H	73A.R1.0H	73A.R2.0H	73A.S1.0H	73A.S2.0H	73A.NC.0H	66B.R1.0H	66B.R2.0H	66B.S1.0H	66B.NC.0H	66B.S2.0H	41B.R1.0H	41B.R2.0H	41B.S1.0H	41B.S2.0H	41B.NC.0H	84B.R1.0H	84B.R2.0H	84B.S1.0H	84B.S2.0H	84B.NC.0H	50B.R1.0H	50B.R2.0H	50B.S1.0H	50B.S2.0H	50B.NC.0H	161B.R2.0H	161B.R1.0H	161B.S1.0H	161B.S2.0H	161B.NC.0H	21A.R1.0H	21A.R2.0H	21A.S1.0H	21A.S2.0H	21A.NC.0H	66A.R1.0H	66A.R2.0H	66A.S1.0H	66A.S2.0H	66A.NC.0H	84A.R1.0H	84A.R2.0H	84A.S1.0H	84A.S2.0H	123A.R1.0H	123A.R2.0H	123A.S1.0H	123A.S2.0H	123A.NC.0H	239B.R1.0H	239B.R2.0H	239B.S1.0H	239B.S2.0H	239B.NC.0H	21B.R1.0H	21B.R2.0H	21B.S1.0H	21B.S2.0H	21B.NC.0H	92B.R1.0H	92B.R2.0H	92B.S1.0H	92B.S2.0H	92B.NC.0H	176B.R1.0H	176B.R2.0H	176B.S1.0H
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XI;g__Parvimonas-Tissierella	0	79	64	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	17	25	20	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XI;g__Peptoniphilus	0	504	821	0	561	0	177	14	471	0	46	0	0	0	0	66	0	27	0	714	0	0	0	0	0	503	0	17	0	708	0	0	0	0	0	0	0	16	0	30	0	0	0	0	68	0	0	38	103	120	0	16	0	331	0	0	0	0	0	49	0	57	0	148	0	0	0	0	0	0	0	0	0	0	211	0	0	0	211	746	0	80	0	505	0	0	0	0	26	864	0	756	0	356	2717	0	0	0	0	0	0	0	0	0	0	551	0	528	42	686	15	0	0	0	160	0	0	0	13	748	12	385	0	1911	289	0	43	53	374	105	0	37	0	188	12	0	0	0	0	67	0	0	0	198	0	0	0	0	0	291	950	1742	0	1035	41	0	17	29	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	61	66	78	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XI;g__Tissierella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XIII;g__Mogibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	392	0	0	0	0	0	58	0	0	60	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	61	0	55	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	30	0	19	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family XIII;g__NA	12	167	332	11	329	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	47	0	179	0	26	0	0	0	0	14	48	83	242	21	82	11	12	0	21	0	13	11	14	11	96	15	68	15	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	696	0	179	16	669	0	0	0	0	0	38	39	0	14	136	0	0	0	0	0	0	74	0	30	0	118	48	0	42	12	61	231	16	58	0	75	0	0	0	0	0	0	0	0	0	153	0	198	0	131	17	0	0	0	18	0	0	0	0	0	11	0	0	0	0	560	0	257	0	606	407	0	260	0	606	0	27	64	0	11	412	0	75	195	219	778	797	876	516	589	78	82	71	62	64	79	116	110	113	104	11	15	14	13	23	275	245	370	366	275	128	70	94	51	0	0	146	75	69	60	50	58	33	79	65	38	83	121	110	90	136	114	78	169	44	65	67	103	185	152	169	180	126	90	77	117	89	93	129	100	107	168	336	302	348	383	542	81	91	108	109	91	159	101	132	112	107	0	24	69	21	41	0	0	0	0	0	142	70	95	168	110	97	100	138	84	90	81	110	92	156	125	292	345	274	369	450	75	40	57	50	100	110	120	84	0	0	0	0	103	0	107	132	136	164	65	61	61	45	63	57	100	76
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	0	59	239	0	135	0	34	44	64	0	0	0	68	355	0	17	0	0	0	0	332	207	146	158	173	110	88	114	256	200	20	20	14	11	47	217	155	78	108	836	13	241	1187	463	546	117	73	730	1498	0	0	0	0	21	0	0	17	0	40	153	16	106	0	168	338	81	538	4121	223	93	12	51	15	59	156	0	106	36	206	457	779	325	603	324	69	109	31	23	47	21	1450	25	589	25	0	177	2274	1164	2715	37	33	0	30	62	32	88	45	28	0	63	909	3930	699	849	134	99	80	21	231	580	2735	338	137	42	0	0	0	0	0	133	1544	660	244	106	83	0	133	428	131	175	15	256	0	496	786	0	346	1499	737	0	0	15	0	0	0	19	26	60	1282	49	80	69	62	67	1235	1298	1246	1196	1435	965	1148	1522	962	1235	1073	1080	1091	1069	1295	1755	1671	2088	2001	1427	659	669	640	675	1692	1879	1123	1166	1151	1256	1045	1234	1085	1629	1533	1142	1796	895	847	955	988	863	165	197	59	154	169	959	1215	1080	1245	1621	1008	907	738	1103	801	1241	1346	1377	1332	1689	1844	1547	1694	1661	2543	3374	2955	4039	3411	3125	1396	1100	1360	1222	1297	0	1427	1000	1617	1304	1774	1865	1828	1276	1204	1251	800	1101	1717	1144	1636	2014	3133	2782	3033	569	661	1156	1609	2307	982	1636	791	1085	1919	3630	2509	2436	2221	3197	252	367	284	0	1666	1334	1270	674	22	1127	1049	1088	1419	2753	2939	3015	2629	2242	2960	3788	2925
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	3396	4587	2319	2760	2162	5628	11141	8289	4978	22947	5625	880	6829	2499	2638	9519	5010	15191	8093	5956	4847	320	3542	3810	4586	2255	2338	3088	5789	2397	2809	4867	2399	3393	3983	3606	4646	1550	4668	4667	2350	3935	1409	3278	2480	2385	2012	3544	1188	2898	0	6842	557	3506	726	497	1177	301	679	2230	1349	5769	3907	4193	9319	3584	8013	20273	3465	2152	686	3227	547	3965	9994	723	9379	2049	7520	3071	6021	2957	3957	2053	1819	1848	1845	1323	2239	2001	629	4170	3394	3463	0	5673	278	4061	1014	6167	1817	520	2578	284	1841	2615	3033	1603	2199	1187	15232	10077	15231	15033	7965	7652	11415	949	12427	4206	2227	8333	7510	4141	902	11	712	3676	746	3524	4857	7552	4672	4421	5652	957	6919	2431	5869	3235	634	6459	376	4847	8664	142	7256	1535	7080	817	2503	5650	0	4374	6229	1010	3943	3892	9673	6859	7833	5977	6821	6977	6371	7264	8060	6700	7722	11274	11293	13097	9674	12858	22298	23167	21108	21817	25118	4777	3778	4947	4706	3388	35839	27935	32963	30393	29340	28824	30240	5977	5890	6881	5818	7076	14681	19947	19128	13800	21181	4179	3934	5087	4687	4102	16876	22001	11672	14244	12958	21898	28092	23255	26437	32555	11548	10138	10159	12530	10032	20024	22624	19894	18930	28020	8461	7118	8045	7644	11615	19041	16494	21965	18809	15880	13487	13719	17443	13308	19558	0	20801	30511	26030	19667	46168	29615	27208	19741	18932	20729	11806	15024	27388	19564	24891	20811	15769	13945	16585	20895	28192	10800	27539	26537	14545	21587	27504	22747	25041	13679	11256	9014	9359	17037	16431	16454	16601	0	27809	21906	23183	37445	141	32287	29096	31725	37683	11703	13292	12216	10760	10020	9833	11719	9844
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia-Lachnoclostridium	30	45	34	28	45	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	17	0	36	11	0	341	57	185	169	175	25	0	0	11	56	15	132	11	124	43	11	90	0	34	11	0	0	59	16	37	0	39	0	35	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	125	0	87	0	0	0	0	0	30	22	19	0	16	0	0	0	0	0	0	18	0	14	0	25	18	0	0	0	28	20	22	100	108	23	0	13	0	0	0	12	0	0	0	312	154	171	137	232	26	0	52	103	18	0	0	0	0	0	70	0	49	17	66	19	0	37	0	40	50	0	27	0	34	0	0	0	0	0	48	0	20	17	35	217	228	193	191	236	11	16	12	16	0	76	65	82	66	91	0	0	0	0	0	230	209	268	268	234	0	0	0	12	0	0	52	13	11	14	13	21	34	47	42	33	24	77	77	97	82	98	37	49	33	32	45	44	37	30	42	64	71	38	64	89	45	92	73	123	96	115	134	112	111	132	214	73	64	51	74	54	80	79	79	70	95	0	0	0	0	0	0	0	0	0	0	99	53	61	151	78	24	20	52	49	37	0	0	108	13	29	0	0	0	0	0	59	26	34	42	59	53	33	62	0	0	0	0	17	0	82	53	57	63	53	43	38	38	38	22	46	38
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia-Marvinbryantia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	30	24	70	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	134	166	167	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	111	0	0	184	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	539	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	196	149	0	215	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia-Roseburia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cellulosilyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	11	28	11	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	13	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	238	630	0	23	0	18	142	56	20	0	244	0	181	0	26	0	0	340	0	0	35	0	52	62	629	410	333	322	353	538	292	33	113	213	334	0	150	166	413	119	78	55	29	1105	77	80	66	95	910	580	0	453	86	358	75	0	471	0	125	128	0	42	0	140	0	0	0	0	0	23	0	0	0	0	254	0	90	12	266	43	24	51	11	22	2359	297	903	55	714	369	52	287	276	143	0	224	176	259	374	378	0	0	13	22	14	314	539	232	122	0	34	146	26	25	0	0	0	0	0	245	668	312	243	412	347	16	294	527	412	15	94	42	26	0	582	0	388	422	553	617	0	178	0	450	653	12	201	105	494	59	170	148	59	65	235	92	109	120	482	427	522	395	456	454	666	801	861	748	808	877	1152	1387	1175	1401	0	0	0	0	0	310	316	420	390	316	49	24	22	25	0	0	532	719	827	801	654	737	841	1266	1118	917	1262	32	15	34	32	21	50	95	25	69	48	318	473	404	482	580	1139	958	991	1256	955	285	327	266	453	404	64	49	49	46	80	558	568	755	626	534	1424	1155	1565	1251	1004	0	0	16	0	0	0	0	0	0	0	302	162	222	364	305	201	293	573	496	563	29	27	97	241	365	608	899	436	631	1085	456	316	264	273	402	118	111	115	0	0	0	0	44	0	588	527	599	753	314	391	394	292	306	355	452	335
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	534	574	28	197	17	0	44	0	11	0	0	320	543	573	1536	0	0	0	0	0	657	171	1120	463	1217	917	1370	1272	1591	442	14	159	19	34	69	1201	173	144	692	425	821	354	693	930	2463	160	86	1794	831	52	61	38	406	11	425	0	798	0	539	27	0	18	0	22	182	14	59	701	12	175	97	339	68	291	302	14	430	126	278	135	12	177	0	73	264	246	289	112	851	862	314	882	971	411	0	126	506	278	583	157	1492	0	726	0	112	93	1222	176	422	17	670	1142	507	380	572	175	82	45	119	197	1153	119	341	22	143	132	118	772	45	150	1188	119	520	114	72	17	41	152	38	1310	74	279	0	1175	758	0	407	220	975	151	368	509	0	370	269	1917	228	134	638	825	1004	758	802	756	1537	1724	1692	1415	1690	707	816	1043	816	1087	3279	3071	3104	3481	3968	2163	1797	2389	2375	1534	624	494	614	570	1873	2005	1112	1377	1545	1387	1132	1328	1494	2092	1650	1215	2108	517	458	510	611	539	1356	3079	822	1729	1638	899	1380	1059	1363	1718	1030	816	797	972	815	2081	2448	2380	2025	3084	983	875	993	926	1313	1911	1833	2370	2138	1756	1155	925	1374	1101	1471	0	2773	2286	3550	3573	2427	1655	1639	1183	1082	2565	1344	2004	3221	2184	1019	1150	2058	1545	1898	528	525	1399	1098	1460	881	1430	1293	1159	1671	2402	1748	1542	1410	2728	2111	2393	1870	0	1930	1501	1599	570	0	1304	1572	1417	1586	1961	2081	2004	1652	1628	1676	2118	1641
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella	35	289	115	12	107	0	23	0	21	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	195	0	218	0	0	0	0	15	17	0	19	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	13	0	19	127	13	98	50	139	138	0	28	0	57	0	0	0	17	13	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	14	0	0	0	22	0	0	0	0	11	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	212	257	293	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Epulopiscium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	0	0	111	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	72	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	46	0	148	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eubacterium	242	139	291	927	229	407	1473	19	210	4066	295	132	165	2136	137	713	4132	183	2468	0	358	21	362	136	105	195	2158	301	1401	46	159	33	62	88	168	704	186	226	438	777	255	527	32	741	379	76	47	931	640	58	0	78	15	55	0	0	24	0	117	0	0	0	0	0	14	52	23	0	12	0	0	0	0	0	1197	20	728	132	1006	15	0	17	0	0	282	135	235	85	207	18	0	85	285	50	0	75	0	74	209	11	695	0	504	228	358	510	1203	597	871	384	65	658	81	59	0	0	0	0	0	367	576	259	353	98	152	0	72	468	62	34	899	367	338	142	150	0	206	360	192	256	79	389	0	728	101	0	77	34	78	26	81	114	0	120	261	115	138	193	1997	219	234	196	208	215	4787	5449	5441	4987	5648	1916	2373	3066	2901	3411	0	0	0	0	0	650	531	727	737	541	1822	1254	1567	1165	3509	3812	4041	4656	4993	5045	4221	4966	2987	3672	3371	2192	3845	1512	1382	1748	1702	1591	1626	2696	821	1607	1588	2833	3620	3377	3735	4335	2906	2364	2337	3073	2292	3567	4098	3664	3515	5095	2771	2313	2492	2254	3468	3678	3600	4702	4086	3423	3504	2895	3849	3021	2212	0	0	688	0	0	3445	3450	3490	2388	2405	3686	1969	2736	5129	3548	2044	2448	4067	3595	4244	970	1352	1577	2289	3109	2473	4732	3133	3936	4220	3675	2304	2463	2260	3889	2010	2162	2066	0	3564	2812	2970	2076	0	4094	3661	3809	4984	2840	3126	2983	2340	2338	1908	2743	2022
