feature,metadata,value,maaslin_coef,maaslin_q,maaslin_joint_q,key,parameter,aldex_est,aldex_q,s_var,key_guess
Akkermansia,carbohydrate,RDC,-0.5214451509768626,0.9999981164156956,0.999976442700979,Akkermansia||carbohydrate||RDC,carbohydrateRDC,0.1534602072202837,0.9553945678440672,0.25,Akkermansia||carbohydrateRDC
Akkermansia,carbohydrate,RDC,-0.5214451509768626,0.9999981164156956,0.999976442700979,Akkermansia||carbohydrate||RDC,carbohydrateSDC,1.0544348490348765,1,0.25,Akkermansia||carbohydrateSDC
Akkermansia,carbohydrate,RDC,-0.5214451509768626,0.9999981164156956,0.999976442700979,Akkermansia||carbohydrate||RDC,carbohydrateRDC:timepoint48H,-0.2706832776280569,0.964342369319102,0.25,Akkermansia||carbohydrateRDC:timepoint48H
Akkermansia,carbohydrate,RDC,-0.5214451509768626,0.9999981164156956,0.999976442700979,Akkermansia||carbohydrate||RDC,carbohydrateSDC:timepoint48H,-1.8929204410936495,1,0.25,Akkermansia||carbohydrateSDC:timepoint48H
Akkermansia,obesity_group,obesity,0.25694928293694996,0.9999981164156956,0.999976442700979,Akkermansia||obesity_group||obesity,obesity_groupobesity,-0.29795550711441604,1,0.25,Akkermansia||obesity_groupobesity
Alistipes,carbohydrate,RDC,0.0920663212506012,0.9999981164156956,0.999976442700979,Alistipes||carbohydrate||RDC,carbohydrateRDC,-0.6717786123180698,0.821010134396264,0.25,Alistipes||carbohydrateRDC
Alistipes,carbohydrate,RDC,0.0920663212506012,0.9999981164156956,0.999976442700979,Alistipes||carbohydrate||RDC,carbohydrateSDC,0.15719164768180424,1,0.25,Alistipes||carbohydrateSDC
Alistipes,carbohydrate,RDC,0.0920663212506012,0.9999981164156956,0.999976442700979,Alistipes||carbohydrate||RDC,carbohydrateRDC:timepoint48H,0.3930112032851406,0.8744451812876061,0.25,Alistipes||carbohydrateRDC:timepoint48H
Alistipes,carbohydrate,RDC,0.0920663212506012,0.9999981164156956,0.999976442700979,Alistipes||carbohydrate||RDC,carbohydrateSDC:timepoint48H,-0.10388504838707184,0.9836205148613965,0.25,Alistipes||carbohydrateSDC:timepoint48H
Alistipes,carbohydrate,RDC:timepoint48H,1.0162053757988987,0.9999981164156956,0.9351153347637488,Alistipes||carbohydrate||RDC:timepoint48H,carbohydrateRDC,-0.6717786123180698,0.821010134396264,0.25,Alistipes||carbohydrateRDC
Alistipes,carbohydrate,RDC:timepoint48H,1.0162053757988987,0.9999981164156956,0.9351153347637488,Alistipes||carbohydrate||RDC:timepoint48H,carbohydrateSDC,0.15719164768180424,1,0.25,Alistipes||carbohydrateSDC
Alistipes,carbohydrate,RDC:timepoint48H,1.0162053757988987,0.9999981164156956,0.9351153347637488,Alistipes||carbohydrate||RDC:timepoint48H,timepoint48H,9.729978717561671,1.9885518994525755e-7,0.25,Alistipes||timepoint48H
Alistipes,carbohydrate,RDC:timepoint48H,1.0162053757988987,0.9999981164156956,0.9351153347637488,Alistipes||carbohydrate||RDC:timepoint48H,carbohydrateRDC:timepoint48H,0.3930112032851406,0.8744451812876061,0.25,Alistipes||carbohydrateRDC:timepoint48H
Alistipes,carbohydrate,RDC:timepoint48H,1.0162053757988987,0.9999981164156956,0.9351153347637488,Alistipes||carbohydrate||RDC:timepoint48H,carbohydrateSDC:timepoint48H,-0.10388504838707184,0.9836205148613965,0.25,Alistipes||carbohydrateSDC:timepoint48H
Alistipes,carbohydrate,SDC,-1.1405330377833094,0.9999981164156956,0.999976442700979,Alistipes||carbohydrate||SDC,carbohydrateRDC,-0.6717786123180698,0.821010134396264,0.25,Alistipes||carbohydrateRDC
Alistipes,carbohydrate,SDC,-1.1405330377833094,0.9999981164156956,0.999976442700979,Alistipes||carbohydrate||SDC,carbohydrateSDC,0.15719164768180424,1,0.25,Alistipes||carbohydrateSDC
Alistipes,carbohydrate,SDC,-1.1405330377833094,0.9999981164156956,0.999976442700979,Alistipes||carbohydrate||SDC,carbohydrateRDC:timepoint48H,0.3930112032851406,0.8744451812876061,0.25,Alistipes||carbohydrateRDC:timepoint48H
Alistipes,carbohydrate,SDC,-1.1405330377833094,0.9999981164156956,0.999976442700979,Alistipes||carbohydrate||SDC,carbohydrateSDC:timepoint48H,-0.10388504838707184,0.9836205148613965,0.25,Alistipes||carbohydrateSDC:timepoint48H
Alistipes,obesity_group,obesity,0.04901475611369778,0.9999981164156956,0.999976442700979,Alistipes||obesity_group||obesity,obesity_groupobesity,-0.610021072910705,0.9353097078092654,0.25,Alistipes||obesity_groupobesity
Anaerostipes,carbohydrate,RDC,0.1604159844757657,0.9999981164156956,9.71944177645804e-4,Anaerostipes||carbohydrate||RDC,carbohydrateRDC,-1.092950841101764,0.7134982300982782,0.25,Anaerostipes||carbohydrateRDC
Anaerostipes,carbohydrate,RDC,0.1604159844757657,0.9999981164156956,9.71944177645804e-4,Anaerostipes||carbohydrate||RDC,carbohydrateSDC,0.03524135050460958,1,0.25,Anaerostipes||carbohydrateSDC
Anaerostipes,carbohydrate,RDC,0.1604159844757657,0.9999981164156956,9.71944177645804e-4,Anaerostipes||carbohydrate||RDC,carbohydrateRDC:timepoint48H,1.6959283258888034,0.5659774049784525,0.25,Anaerostipes||carbohydrateRDC:timepoint48H
Anaerostipes,carbohydrate,RDC,0.1604159844757657,0.9999981164156956,9.71944177645804e-4,Anaerostipes||carbohydrate||RDC,carbohydrateSDC:timepoint48H,1.7820084053281144,0.8933976710546789,0.25,Anaerostipes||carbohydrateSDC:timepoint48H
Anaerostipes,carbohydrate,SDC,0.0675970154827959,0.9999981164156956,0.999976442700979,Anaerostipes||carbohydrate||SDC,carbohydrateRDC,-1.092950841101764,0.7134982300982782,0.25,Anaerostipes||carbohydrateRDC
Anaerostipes,carbohydrate,SDC,0.0675970154827959,0.9999981164156956,0.999976442700979,Anaerostipes||carbohydrate||SDC,carbohydrateSDC,0.03524135050460958,1,0.25,Anaerostipes||carbohydrateSDC
Anaerostipes,carbohydrate,SDC,0.0675970154827959,0.9999981164156956,0.999976442700979,Anaerostipes||carbohydrate||SDC,carbohydrateRDC:timepoint48H,1.6959283258888034,0.5659774049784525,0.25,Anaerostipes||carbohydrateRDC:timepoint48H
Anaerostipes,carbohydrate,SDC,0.0675970154827959,0.9999981164156956,0.999976442700979,Anaerostipes||carbohydrate||SDC,carbohydrateSDC:timepoint48H,1.7820084053281144,0.8933976710546789,0.25,Anaerostipes||carbohydrateSDC:timepoint48H
Anaerostipes,obesity_group,obesity,-0.14965432654802038,0.9999981164156956,0.999976442700979,Anaerostipes||obesity_group||obesity,obesity_groupobesity,-1.083667380261035,0.8845382502001224,0.25,Anaerostipes||obesity_groupobesity
Anaerotruncus,carbohydrate,RDC,0.981554769359992,0.9999981164156956,0.999976442700979,Anaerotruncus||carbohydrate||RDC,carbohydrateRDC,-0.4004114707989808,0.8650057459990164,0.25,Anaerotruncus||carbohydrateRDC
Anaerotruncus,carbohydrate,RDC,0.981554769359992,0.9999981164156956,0.999976442700979,Anaerotruncus||carbohydrate||RDC,carbohydrateSDC,0.4029956309382575,1,0.25,Anaerotruncus||carbohydrateSDC
Anaerotruncus,carbohydrate,RDC,0.981554769359992,0.9999981164156956,0.999976442700979,Anaerotruncus||carbohydrate||RDC,carbohydrateRDC:timepoint48H,-0.9395141611917224,0.9914504743562516,0.25,Anaerotruncus||carbohydrateRDC:timepoint48H
Anaerotruncus,carbohydrate,RDC,0.981554769359992,0.9999981164156956,0.999976442700979,Anaerotruncus||carbohydrate||RDC,carbohydrateSDC:timepoint48H,-1.2625745087911044,0.998876007188986,0.25,Anaerotruncus||carbohydrateSDC:timepoint48H
Anaerotruncus,carbohydrate,RDC:timepoint48H,1.3050552372733355,0.9999981164156956,0.22481495595640075,Anaerotruncus||carbohydrate||RDC:timepoint48H,carbohydrateRDC,-0.4004114707989808,0.8650057459990164,0.25,Anaerotruncus||carbohydrateRDC
Anaerotruncus,carbohydrate,RDC:timepoint48H,1.3050552372733355,0.9999981164156956,0.22481495595640075,Anaerotruncus||carbohydrate||RDC:timepoint48H,carbohydrateSDC,0.4029956309382575,1,0.25,Anaerotruncus||carbohydrateSDC
Anaerotruncus,carbohydrate,RDC:timepoint48H,1.3050552372733355,0.9999981164156956,0.22481495595640075,Anaerotruncus||carbohydrate||RDC:timepoint48H,timepoint48H,6.7636129528409095,2.2271409521088545e-4,0.25,Anaerotruncus||timepoint48H
Anaerotruncus,carbohydrate,RDC:timepoint48H,1.3050552372733355,0.9999981164156956,0.22481495595640075,Anaerotruncus||carbohydrate||RDC:timepoint48H,carbohydrateRDC:timepoint48H,-0.9395141611917224,0.9914504743562516,0.25,Anaerotruncus||carbohydrateRDC:timepoint48H
Anaerotruncus,carbohydrate,RDC:timepoint48H,1.3050552372733355,0.9999981164156956,0.22481495595640075,Anaerotruncus||carbohydrate||RDC:timepoint48H,carbohydrateSDC:timepoint48H,-1.2625745087911044,0.998876007188986,0.25,Anaerotruncus||carbohydrateSDC:timepoint48H
Anaerotruncus,carbohydrate,SDC,0.588585141146515,0.9999981164156956,0.999976442700979,Anaerotruncus||carbohydrate||SDC,carbohydrateRDC,-0.4004114707989808,0.8650057459990164,0.25,Anaerotruncus||carbohydrateRDC
Anaerotruncus,carbohydrate,SDC,0.588585141146515,0.9999981164156956,0.999976442700979,Anaerotruncus||carbohydrate||SDC,carbohydrateSDC,0.4029956309382575,1,0.25,Anaerotruncus||carbohydrateSDC
Anaerotruncus,carbohydrate,SDC,0.588585141146515,0.9999981164156956,0.999976442700979,Anaerotruncus||carbohydrate||SDC,carbohydrateRDC:timepoint48H,-0.9395141611917224,0.9914504743562516,0.25,Anaerotruncus||carbohydrateRDC:timepoint48H
Anaerotruncus,carbohydrate,SDC,0.588585141146515,0.9999981164156956,0.999976442700979,Anaerotruncus||carbohydrate||SDC,carbohydrateSDC:timepoint48H,-1.2625745087911044,0.998876007188986,0.25,Anaerotruncus||carbohydrateSDC:timepoint48H
Anaerotruncus,carbohydrate,SDC:timepoint48H,1.7416734430123948,0.9999981164156956,0.28675009346506736,Anaerotruncus||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-0.4004114707989808,0.8650057459990164,0.25,Anaerotruncus||carbohydrateRDC
Anaerotruncus,carbohydrate,SDC:timepoint48H,1.7416734430123948,0.9999981164156956,0.28675009346506736,Anaerotruncus||carbohydrate||SDC:timepoint48H,carbohydrateSDC,0.4029956309382575,1,0.25,Anaerotruncus||carbohydrateSDC
Anaerotruncus,carbohydrate,SDC:timepoint48H,1.7416734430123948,0.9999981164156956,0.28675009346506736,Anaerotruncus||carbohydrate||SDC:timepoint48H,timepoint48H,6.7636129528409095,2.2271409521088545e-4,0.25,Anaerotruncus||timepoint48H
Anaerotruncus,carbohydrate,SDC:timepoint48H,1.7416734430123948,0.9999981164156956,0.28675009346506736,Anaerotruncus||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,-0.9395141611917224,0.9914504743562516,0.25,Anaerotruncus||carbohydrateRDC:timepoint48H
Anaerotruncus,carbohydrate,SDC:timepoint48H,1.7416734430123948,0.9999981164156956,0.28675009346506736,Anaerotruncus||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,-1.2625745087911044,0.998876007188986,0.25,Anaerotruncus||carbohydrateSDC:timepoint48H
Anaerotruncus,obesity_group,obesity,-0.4302749982657716,0.9999981164156956,0.999976442700979,Anaerotruncus||obesity_group||obesity,obesity_groupobesity,-1.1357497718826373,0.9458757499692196,0.25,Anaerotruncus||obesity_groupobesity
Anaerotruncus,timepoint,48H,1.554080698099631,0.9999981164156956,0.00210407862462756,Anaerotruncus||timepoint||48H,timepoint48H,6.7636129528409095,2.2271409521088545e-4,0.25,Anaerotruncus||timepoint48H
Anaerotruncus,timepoint,48H,1.554080698099631,0.9999981164156956,0.00210407862462756,Anaerotruncus||timepoint||48H,carbohydrateRDC:timepoint48H,-0.9395141611917224,0.9914504743562516,0.25,Anaerotruncus||carbohydrateRDC:timepoint48H
Anaerotruncus,timepoint,48H,1.554080698099631,0.9999981164156956,0.00210407862462756,Anaerotruncus||timepoint||48H,carbohydrateSDC:timepoint48H,-1.2625745087911044,0.998876007188986,0.25,Anaerotruncus||carbohydrateSDC:timepoint48H
Bacteroides,carbohydrate,RDC,-0.8324647914017901,0.9999981164156956,0.999976442700979,Bacteroides||carbohydrate||RDC,carbohydrateRDC,-0.5852318193937324,0.8369346191986281,0.25,Bacteroides||carbohydrateRDC
Bacteroides,carbohydrate,RDC,-0.8324647914017901,0.9999981164156956,0.999976442700979,Bacteroides||carbohydrate||RDC,carbohydrateSDC,0.04436068971780572,1,0.25,Bacteroides||carbohydrateSDC
Bacteroides,carbohydrate,RDC,-0.8324647914017901,0.9999981164156956,0.999976442700979,Bacteroides||carbohydrate||RDC,carbohydrateRDC:timepoint48H,1.2380558501074654,0.7072771115791358,0.25,Bacteroides||carbohydrateRDC:timepoint48H
Bacteroides,carbohydrate,RDC,-0.8324647914017901,0.9999981164156956,0.999976442700979,Bacteroides||carbohydrate||RDC,carbohydrateSDC:timepoint48H,0.7554577454962714,0.9474034718684816,0.25,Bacteroides||carbohydrateSDC:timepoint48H
Bacteroides,carbohydrate,SDC,0.5128596082357659,0.9999981164156956,0.999976442700979,Bacteroides||carbohydrate||SDC,carbohydrateRDC,-0.5852318193937324,0.8369346191986281,0.25,Bacteroides||carbohydrateRDC
Bacteroides,carbohydrate,SDC,0.5128596082357659,0.9999981164156956,0.999976442700979,Bacteroides||carbohydrate||SDC,carbohydrateSDC,0.04436068971780572,1,0.25,Bacteroides||carbohydrateSDC
Bacteroides,carbohydrate,SDC,0.5128596082357659,0.9999981164156956,0.999976442700979,Bacteroides||carbohydrate||SDC,carbohydrateRDC:timepoint48H,1.2380558501074654,0.7072771115791358,0.25,Bacteroides||carbohydrateRDC:timepoint48H
Bacteroides,carbohydrate,SDC,0.5128596082357659,0.9999981164156956,0.999976442700979,Bacteroides||carbohydrate||SDC,carbohydrateSDC:timepoint48H,0.7554577454962714,0.9474034718684816,0.25,Bacteroides||carbohydrateSDC:timepoint48H
Bacteroides,carbohydrate,SDC:timepoint48H,1.0252057842179203,0.9999981164156956,0.999976442700979,Bacteroides||carbohydrate||SDC:timepoint48H,carbohydrateRDC,-0.5852318193937324,0.8369346191986281,0.25,Bacteroides||carbohydrateRDC
Bacteroides,carbohydrate,SDC:timepoint48H,1.0252057842179203,0.9999981164156956,0.999976442700979,Bacteroides||carbohydrate||SDC:timepoint48H,carbohydrateSDC,0.04436068971780572,1,0.25,Bacteroides||carbohydrateSDC
Bacteroides,carbohydrate,SDC:timepoint48H,1.0252057842179203,0.9999981164156956,0.999976442700979,Bacteroides||carbohydrate||SDC:timepoint48H,timepoint48H,14.08098388665732,4.8238323058225063e-14,0.25,Bacteroides||timepoint48H
Bacteroides,carbohydrate,SDC:timepoint48H,1.0252057842179203,0.9999981164156956,0.999976442700979,Bacteroides||carbohydrate||SDC:timepoint48H,carbohydrateRDC:timepoint48H,1.2380558501074654,0.7072771115791358,0.25,Bacteroides||carbohydrateRDC:timepoint48H
Bacteroides,carbohydrate,SDC:timepoint48H,1.0252057842179203,0.9999981164156956,0.999976442700979,Bacteroides||carbohydrate||SDC:timepoint48H,carbohydrateSDC:timepoint48H,0.7554577454962714,0.9474034718684816,0.25,Bacteroides||carbohydrateSDC:timepoint48H
Bacteroides,obesity_group,obesity,-0.15876338104925436,0.9999981164156956,0.999976442700979,Bacteroides||obesity_group||obesity,obesity_groupobesity,-0.5086351668834022,0.9814888613340762,0.25,Bacteroides||obesity_groupobesity
Bifidobacterium,carbohydrate,RDC,0.16957462347625585,0.9999981164156956,0.999976442700979,Bifidobacterium||carbohydrate||RDC,carbohydrateRDC,-1.1656085072826874,0.7064618251521337,0.25,Bifidobacterium||carbohydrateRDC
Bifidobacterium,carbohydrate,RDC,0.16957462347625585,0.9999981164156956,0.999976442700979,Bifidobacterium||carbohydrate||RDC,carbohydrateSDC,0.1330734720974961,1,0.25,Bifidobacterium||carbohydrateSDC
Bifidobacterium,carbohydrate,RDC,0.16957462347625585,0.9999981164156956,0.999976442700979,Bifidobacterium||carbohydrate||RDC,carbohydrateRDC:timepoint48H,4.316423836297224,0.22046229369499945,0.25,Bifidobacterium||carbohydrateRDC:timepoint48H
Bifidobacterium,carbohydrate,RDC,0.16957462347625585,0.9999981164156956,0.999976442700979,Bifidobacterium||carbohydrate||RDC,carbohydrateSDC:timepoint48H,3.2602644794924425,0.6841605453394017,0.25,Bifidobacterium||carbohydrateSDC:timepoint48H
Bifidobacterium,carbohydrate,SDC,0.15707146910827102,0.9999981164156956,0.999976442700979,Bifidobacterium||carbohydrate||SDC,carbohydrateRDC,-1.1656085072826874,0.7064618251521337,0.25,Bifidobacterium||carbohydrateRDC
Bifidobacterium,carbohydrate,SDC,0.15707146910827102,0.9999981164156956,0.999976442700979,Bifidobacterium||carbohydrate||SDC,carbohydrateSDC,0.1330734720974961,1,0.25,Bifidobacterium||carbohydrateSDC
Bifidobacterium,carbohydrate,SDC,0.15707146910827102,0.9999981164156956,0.999976442700979,Bifidobacterium||carbohydrate||SDC,carbohydrateRDC:timepoint48H,4.316423836297224,0.22046229369499945,0.25,Bifidobacterium||carbohydrateRDC:timepoint48H
Bifidobacterium,carbohydrate,SDC,0.15707146910827102,0.9999981164156956,0.999976442700979,Bifidobacterium||carbohydrate||SDC,carbohydrateSDC:timepoint48H,3.2602644794924425,0.6841605453394017,0.25,Bifidobacterium||carbohydrateSDC:timepoint48H
Bifidobacterium,obesity_group,obesity,-0.3743120825634222,0.9999981164156956,0.999976442700979,Bifidobacterium||obesity_group||obesity,obesity_groupobesity,-0.8408088616441688,0.8138166373741933,0.25,Bifidobacterium||obesity_groupobesity
Bifidobacterium,timepoint,48H,0.293564238388772,0.9999981164156956,0.999976442700979,Bifidobacterium||timepoint||48H,timepoint48H,0.26836987607150836,0.9991158330782032,0.25,Bifidobacterium||timepoint48H
Bifidobacterium,timepoint,48H,0.293564238388772,0.9999981164156956,0.999976442700979,Bifidobacterium||timepoint||48H,carbohydrateRDC:timepoint48H,4.316423836297224,0.22046229369499945,0.25,Bifidobacterium||carbohydrateRDC:timepoint48H
Bifidobacterium,timepoint,48H,0.293564238388772,0.9999981164156956,0.999976442700979,Bifidobacterium||timepoint||48H,carbohydrateSDC:timepoint48H,3.2602644794924425,0.6841605453394017,0.25,Bifidobacterium||carbohydrateSDC:timepoint48H
Blautia,carbohydrate,RDC,-0.00730602067036473,0.9999981164156956,0.999976442700979,Blautia||carbohydrate||RDC,carbohydrateRDC,-1.4101671687778758,0.7064618251521337,0.25,Blautia||carbohydrateRDC
Blautia,carbohydrate,RDC,-0.00730602067036473,0.9999981164156956,0.999976442700979,Blautia||carbohydrate||RDC,carbohydrateSDC,0.04151393832795844,1,0.25,Blautia||carbohydrateSDC
Blautia,carbohydrate,RDC,-0.00730602067036473,0.9999981164156956,0.999976442700979,Blautia||carbohydrate||RDC,carbohydrateRDC:timepoint48H,2.4338586700981257,0.4560382607634186,0.25,Blautia||carbohydrateRDC:timepoint48H
Blautia,carbohydrate,RDC,-0.00730602067036473,0.9999981164156956,0.999976442700979,Blautia||carbohydrate||RDC,carbohydrateSDC:timepoint48H,1.7209294021416175,0.8893020353334591,0.25,Blautia||carbohydrateSDC:timepoint48H
Blautia,carbohydrate,SDC,0.07189310001032662,0.9999981164156956,0.999976442700979,Blautia||carbohydrate||SDC,carbohydrateRDC,-1.4101671687778758,0.7064618251521337,0.25,Blautia||carbohydrateRDC
Blautia,carbohydrate,SDC,0.07189310001032662,0.9999981164156956,0.999976442700979,Blautia||carbohydrate||SDC,carbohydrateSDC,0.04151393832795844,1,0.25,Blautia||carbohydrateSDC
Blautia,carbohydrate,SDC,0.07189310001032662,0.9999981164156956,0.999976442700979,Blautia||carbohydrate||SDC,carbohydrateRDC:timepoint48H,2.4338586700981257,0.4560382607634186,0.25,Blautia||carbohydrateRDC:timepoint48H
Blautia,carbohydrate,SDC,0.07189310001032662,0.9999981164156956,0.999976442700979,Blautia||carbohydrate||SDC,carbohydrateSDC:timepoint48H,1.7209294021416175,0.8893020353334591,0.25,Blautia||carbohydrateSDC:timepoint48H
Blautia,timepoint,48H,-0.22841462192587944,0.9999981164156956,0.999976442700979,Blautia||timepoint||48H,timepoint48H,-0.3038439394806882,1,0.25,Blautia||timepoint48H
Blautia,timepoint,48H,-0.22841462192587944,0.9999981164156956,0.999976442700979,Blautia||timepoint||48H,carbohydrateRDC:timepoint48H,2.4338586700981257,0.4560382607634186,0.25,Blautia||carbohydrateRDC:timepoint48H
Blautia,timepoint,48H,-0.22841462192587944,0.9999981164156956,0.999976442700979,Blautia||timepoint||48H,carbohydrateSDC:timepoint48H,1.7209294021416175,0.8893020353334591,0.25,Blautia||carbohydrateSDC:timepoint48H
Clostridium,carbohydrate,RDC,-0.6331416095680354,0.9999981164156956,0.999976442700979,Clostridium||carbohydrate||RDC,carbohydrateRDC,-1.121652774384593,0.7336037475335895,0.25,Clostridium||carbohydrateRDC
Clostridium,carbohydrate,RDC,-0.6331416095680354,0.9999981164156956,0.999976442700979,Clostridium||carbohydrate||RDC,carbohydrateSDC,-0.2469763144280594,1,0.25,Clostridium||carbohydrateSDC
Clostridium,carbohydrate,RDC,-0.6331416095680354,0.9999981164156956,0.999976442700979,Clostridium||carbohydrate||RDC,carbohydrateRDC:timepoint48H,1.750037571161022,0.5701678809700003,0.25,Clostridium||carbohydrateRDC:timepoint48H
Clostridium,carbohydrate,RDC,-0.6331416095680354,0.9999981164156956,0.999976442700979,Clostridium||carbohydrate||RDC,carbohydrateSDC:timepoint48H,0.5259839102344607,0.962559428100742,0.25,Clostridium||carbohydrateSDC:timepoint48H
Clostridium,carbohydrate,SDC,-0.6265766143988939,0.9999981164156956,0.999976442700979,Clostridium||carbohydrate||SDC,carbohydrateRDC,-1.121652774384593,0.7336037475335895,0.25,Clostridium||carbohydrateRDC
Clostridium,carbohydrate,SDC,-0.6265766143988939,0.9999981164156956,0.999976442700979,Clostridium||carbohydrate||SDC,carbohydrateSDC,-0.2469763144280594,1,0.25,Clostridium||carbohydrateSDC
Clostridium,carbohydrate,SDC,-0.6265766143988939,0.9999981164156956,0.999976442700979,Clostridium||carbohydrate||SDC,carbohydrateRDC:timepoint48H,1.750037571161022,0.5701678809700003,0.25,Clostridium||carbohydrateRDC:timepoint48H
Clostridium,carbohydrate,SDC,-0.6265766143988939,0.9999981164156956,0.999976442700979,Clostridium||carbohydrate||SDC,carbohydrateSDC:timepoint48H,0.5259839102344607,0.962559428100742,0.25,Clostridium||carbohydrateSDC:timepoint48H
Clostridium,obesity_group,obesity,-0.21741855509875452,0.9999981164156956,0.999976442700979,Clostridium||obesity_group||obesity,obesity_groupobesity,-0.2872637070150083,1,0.25,Clostridium||obesity_groupobesity
Collinsella,carbohydrate,RDC,-0.3615561217679843,0.9999981164156956,0.999976442700979,Collinsella||carbohydrate||RDC,carbohydrateRDC,-2.0047945577666137,0.7076600321837951,0.25,Collinsella||carbohydrateRDC
Collinsella,carbohydrate,RDC,-0.3615561217679843,0.9999981164156956,0.999976442700979,Collinsella||carbohydrate||RDC,carbohydrateSDC,-0.978277621278758,1,0.25,Collinsella||carbohydrateSDC
Collinsella,carbohydrate,RDC,-0.3615561217679843,0.9999981164156956,0.999976442700979,Collinsella||carbohydrate||RDC,carbohydrateRDC:timepoint48H,4.624053917753281,0.3774297936792237,0.25,Collinsella||carbohydrateRDC:timepoint48H
Collinsella,carbohydrate,RDC,-0.3615561217679843,0.9999981164156956,0.999976442700979,Collinsella||carbohydrate||RDC,carbohydrateSDC:timepoint48H,3.325460580729446,0.8299822847377112,0.25,Collinsella||carbohydrateSDC:timepoint48H
Collinsella,carbohydrate,SDC,-0.1435003775558356,0.9999981164156956,0.999976442700979,Collinsella||carbohydrate||SDC,carbohydrateRDC,-2.0047945577666137,0.7076600321837951,0.25,Collinsella||carbohydrateRDC
Collinsella,carbohydrate,SDC,-0.1435003775558356,0.9999981164156956,0.999976442700979,Collinsella||carbohydrate||SDC,carbohydrateSDC,-0.978277621278758,1,0.25,Collinsella||carbohydrateSDC
Collinsella,carbohydrate,SDC,-0.1435003775558356,0.9999981164156956,0.999976442700979,Collinsella||carbohydrate||SDC,carbohydrateRDC:timepoint48H,4.624053917753281,0.3774297936792237,0.25,Collinsella||carbohydrateRDC:timepoint48H
Collinsella,carbohydrate,SDC,-0.1435003775558356,0.9999981164156956,0.999976442700979,Collinsella||carbohydrate||SDC,carbohydrateSDC:timepoint48H,3.325460580729446,0.8299822847377112,0.25,Collinsella||carbohydrateSDC:timepoint48H
Coprococcus,carbohydrate,RDC,0.498122782512505,0.9999981164156956,0.999976442700979,Coprococcus||carbohydrate||RDC,carbohydrateRDC,-1.0647883907268914,0.738792861062651,0.25,Coprococcus||carbohydrateRDC
Coprococcus,carbohydrate,RDC,0.498122782512505,0.9999981164156956,0.999976442700979,Coprococcus||carbohydrate||RDC,carbohydrateSDC,-0.1625562911822846,1,0.25,Coprococcus||carbohydrateSDC
Coprococcus,carbohydrate,RDC,0.498122782512505,0.9999981164156956,0.999976442700979,Coprococcus||carbohydrate||RDC,carbohydrateRDC:timepoint48H,2.4593588861611497,0.5112818343087202,0.25,Coprococcus||carbohydrateRDC:timepoint48H
Coprococcus,carbohydrate,RDC,0.498122782512505,0.9999981164156956,0.999976442700979,Coprococcus||carbohydrate||RDC,carbohydrateSDC:timepoint48H,2.3278108931923183,0.8801781968214366,0.25,Coprococcus||carbohydrateSDC:timepoint48H
Coprococcus,carbohydrate,SDC,-0.2045244197824565,0.9999981164156956,0.999976442700979,Coprococcus||carbohydrate||SDC,carbohydrateRDC,-1.0647883907268914,0.738792861062651,0.25,Coprococcus||carbohydrateRDC
Coprococcus,carbohydrate,SDC,-0.2045244197824565,0.9999981164156956,0.999976442700979,Coprococcus||carbohydrate||SDC,carbohydrateSDC,-0.1625562911822846,1,0.25,Coprococcus||carbohydrateSDC
Coprococcus,carbohydrate,SDC,-0.2045244197824565,0.9999981164156956,0.999976442700979,Coprococcus||carbohydrate||SDC,carbohydrateRDC:timepoint48H,2.4593588861611497,0.5112818343087202,0.25,Coprococcus||carbohydrateRDC:timepoint48H
Coprococcus,carbohydrate,SDC,-0.2045244197824565,0.9999981164156956,0.999976442700979,Coprococcus||carbohydrate||SDC,carbohydrateSDC:timepoint48H,2.3278108931923183,0.8801781968214366,0.25,Coprococcus||carbohydrateSDC:timepoint48H
Coprococcus,obesity_group,obesity,0.2498497475620595,0.9999981164156956,0.824378019428919,Coprococcus||obesity_group||obesity,obesity_groupobesity,-1.20175812032443,0.8457357772506687,0.25,Coprococcus||obesity_groupobesity
Coprococcus,timepoint,48H,0.27080672853339344,0.9999981164156956,0.8627825599519173,Coprococcus||timepoint||48H,timepoint48H,-0.23557911714749416,0.9998203199605256,0.25,Coprococcus||timepoint48H
Coprococcus,timepoint,48H,0.27080672853339344,0.9999981164156956,0.8627825599519173,Coprococcus||timepoint||48H,carbohydrateRDC:timepoint48H,2.4593588861611497,0.5112818343087202,0.25,Coprococcus||carbohydrateRDC:timepoint48H
Coprococcus,timepoint,48H,0.27080672853339344,0.9999981164156956,0.8627825599519173,Coprococcus||timepoint||48H,carbohydrateSDC:timepoint48H,2.3278108931923183,0.8801781968214366,0.25,Coprococcus||carbohydrateSDC:timepoint48H
Dialister,carbohydrate,RDC,-0.5366557108209924,0.9999981164156956,0.999976442700979,Dialister||carbohydrate||RDC,carbohydrateRDC,-1.4696554665252022,0.7279777558029578,0.25,Dialister||carbohydrateRDC
